"customer_name","total_sales","total_profit","profit_prcnt","region"
"Ryan Akin",321,-73,-22.74143302180685358300,"Central"
"Maria Bertelson",321,-27,-8.41121495327102803700,"Central"
"Anthony Witt",321,27,8.41121495327102803700,"East"
"Dario Medina",320,39,12.18750000000000000000,"Central"
"Doug O'Connell",320,80,25.00000000000000000000,"South"
"Doug Jacobs",320,36,11.25000000000000000000,"West"
"Anthony Jacobs",319,117,36.67711598746081504700,"West"
"Jane Waco",319,97,30.40752351097178683400,"East"
"Carol Darley",319,150,47.02194357366771159900,"East"
"Lena Creighton",319,39,12.22570532915360501600,"South"
"Cindy Chapman",318,117,36.79245283018867924500,"East"
"Steven Roelle",318,110,34.59119496855345911900,"Central"
"Lena Hernandez",316,65,20.56962025316455696200,"Central"
"Katrina Edelman",316,-17,-5.37974683544303797500,"Central"
"Mick Brown",316,77,24.36708860759493670900,"Central"
"Dionis Lloyd",316,32,10.12658227848101265800,"South"
"Cathy Armstrong",315,39,12.38095238095238095200,"East"
"John Lucas",315,53,16.82539682539682539700,"East"
"Berenike Kampe",315,-180,-57.14285714285714285700,"Central"
"Neil Knudson",313,33,10.54313099041533546300,"East"
"Meg O'Connel",312,18,5.76923076923076923100,"East"
"Chuck Sachs",312,84,26.92307692307692307700,"South"
"Jack Garza",312,-46,-14.74358974358974359000,"South"
"Brian DeCherney",311,109,35.04823151125401929300,"South"
"Alejandro Savely",311,78,25.08038585209003215400,"West"
"Gary McGarr",310,18,5.80645161290322580600,"South"
"Aaron Bergman",310,15,4.83870967741935483900,"West"
"Philisse Overcash",309,49,15.85760517799352750800,"West"
"Cassandra Brandow",308,44,14.28571428571428571400,"South"
"Catherine Glotzbach",308,26,8.44155844155844155800,"South"
"Debra Catini",308,-14,-4.54545454545454545500,"West"
"Ben Wallace",307,81,26.38436482084690553700,"South"
"Zuschuss Donatelli",306,42,13.72549019607843137300,"West"
"Nathan Cano",306,79,25.81699346405228758200,"South"
"Darrin Martin",306,9,2.94117647058823529400,"West"
"Monica Federle",305,61,20.00000000000000000000,"Central"
"Khloe Miller",305,54,17.70491803278688524600,"West"
"Tamara Willingham",303,103,33.99339933993399339900,"East"
"Eugene Hildebrand",303,120,39.60396039603960396000,"South"
"Nicole Fjeld",302,74,24.50331125827814569500,"East"
"Daniel Raglin",302,23,7.61589403973509933800,"West"
"Jonathan Howell",302,-113,-37.41721854304635761600,"Central"
"Patrick O'Donnell",302,33,10.92715231788079470200,"South"
"MaryBeth Skach",302,45,14.90066225165562913900,"South"
"Cyma Kinney",301,30,9.96677740863787375400,"West"
"Darren Koutras",301,-177,-58.80398671096345515000,"West"
"Cathy Hwang",300,75,25.00000000000000000000,"Central"
"Heather Jas",300,83,27.66666666666666666700,"West"
"Gene McClure",299,100,33.44481605351170568600,"West"
"Erin Creighton",299,43,14.38127090301003344500,"South"
"Frank Gastineau",298,26,8.72483221476510067100,"Central"
"Anthony Witt",298,53,17.78523489932885906000,"West"
"Evan Minnotte",298,-4,-1.34228187919463087200,"Central"
"Carlos Daly",297,24,8.08080808080808080800,"West"
"Carol Darley",297,-363,-122.2222222222222200,"Central"
"James Galang",297,110,37.03703703703703703700,"South"
"Eric Hoffmann",296,29,9.79729729729729729700,"Central"
"Keith Dawkins",295,101,34.23728813559322033900,"South"
"Sung Pak",295,18,6.10169491525423728800,"South"
"Maya Herman",295,101,34.23728813559322033900,"East"
"Lori Olson",295,125,42.37288135593220339000,"East"
"John Huston",294,44,14.96598639455782312900,"Central"
"Ken Brennan",293,115,39.24914675767918088700,"Central"
"Jim Epp",293,27,9.21501706484641638200,"East"
"Sarah Foster",292,81,27.73972602739726027400,"Central"
"Alex Grayson",292,-94,-32.19178082191780821900,"West"
"Anna Andreadi",292,80,27.39726027397260274000,"South"
"Liz Thompson",292,-22,-7.53424657534246575300,"East"
"Shaun Weien",291,120,41.23711340206185567000,"South"
"Tony Chapman",290,37,12.75862068965517241400,"West"
"Henry Goldwyn",290,-68,-23.44827586206896551700,"East"
"Odella Nelson",290,33,11.37931034482758620700,"West"
"Ryan Crowe",289,93,32.17993079584775086500,"East"
"Phillina Ober",289,-66,-22.83737024221453287200,"Central"
"Katherine Murray",288,130,45.13888888888888888900,"South"
"Chad Cunningham",288,58,20.13888888888888888900,"Central"
"Dan Reichenbach",288,-9,-3.12500000000000000000,"South"
"Anna Chung",287,-7,-2.43902439024390243900,"West"
"Tanja Norvell",286,25,8.74125874125874125900,"Central"
"Harold Engle",286,87,30.41958041958041958000,"Central"
"Joni Sundaresam",286,-309,-108.0419580419580400,"Central"
"Shui Tom",286,49,17.13286713286713286700,"East"
"Cathy Prescott",285,102,35.78947368421052631600,"West"
"Aleksandra Gannaway",285,39,13.68421052631578947400,"West"
"Jack O'Briant",285,23,8.07017543859649122800,"East"
"Matthew Clasen",283,-276,-97.52650176678445229700,"Central"
"Neil Französisch",281,54,19.21708185053380782900,"Central"
"Maxwell Schwartz",280,49,17.50000000000000000000,"Central"
"Giulietta Baptist",280,137,48.92857142857142857100,"Central"
"Toby Ritter",278,81,29.13669064748201438800,"Central"
"David Bremer",278,30,10.79136690647482014400,"South"
"Emily Phan",277,41,14.80144404332129963900,"South"
"Tiffany House",275,67,24.36363636363636363600,"West"
"Roger Barcio",275,-90,-32.72727272727272727300,"Central"
"Rick Huthwaite",274,11,4.01459854014598540100,"Central"
"Nora Preis",274,24,8.75912408759124087600,"Central"
"Kean Nguyen",274,112,40.87591240875912408800,"East"
"Bradley Nguyen",273,80,29.30402930402930402900,"West"
"Mike Vittorini",273,14,5.12820512820512820500,"Central"
"Michael Paige",273,-24,-8.79120879120879120900,"South"
"Larry Hughes",272,17,6.25000000000000000000,"South"
"Jeremy Ellison",271,66,24.35424354243542435400,"East"
"Rick Bensley",270,51,18.88888888888888888900,"South"
"Erica Hernandez",270,54,20.00000000000000000000,"Central"
"Dean Katz",270,-3,-1.11111111111111111100,"Central"
"Emily Ducich",270,-93,-34.44444444444444444400,"Central"
"Jason Klamczynski",270,18,6.66666666666666666700,"Central"
"Barry Französisch",269,-21,-7.80669144981412639400,"South"
"Denny Ordway",269,91,33.82899628252788104100,"West"
"Corey Catlett",267,33,12.35955056179775280900,"East"
"Sung Chung",267,30,11.23595505617977528100,"West"
"Sean Braxton",266,80,30.07518796992481203000,"West"
"Sharelle Roach",265,-3,-1.13207547169811320800,"East"
"Allen Rosenblatt",265,18,6.79245283018867924500,"West"
"Alex Russell",265,17,6.41509433962264150900,"Central"
"Jennifer Patt",264,7,2.65151515151515151500,"Central"
"Mick Brown",264,-26,-9.84848484848484848500,"East"
"Ben Ferrer",261,13,4.98084291187739463600,"Central"
"Mark Packer",261,97,37.16475095785440613000,"South"
"Duane Benoit",260,14,5.38461538461538461500,"East"
"Craig Carreira",260,20,7.69230769230769230800,"East"
"Giulietta Baptist",260,84,32.30769230769230769200,"East"
"Arthur Gainer",260,46,17.69230769230769230800,"East"
"Valerie Mitchum",259,78,30.11583011583011583000,"South"
"Bart Folk",259,107,41.31274131274131274100,"East"
"Muhammed MacIntyre",258,-5,-1.93798449612403100800,"West"
"Lisa DeCherney",258,75,29.06976744186046511600,"Central"
"Jill Stevenson",258,-53,-20.54263565891472868200,"Central"
"Christopher Schild",258,-35,-13.56589147286821705400,"Central"
"Monica Federle",258,90,34.88372093023255814000,"East"
"Janet Lee",256,4,1.56250000000000000000,"West"
"Jeremy Pistek",256,116,45.31250000000000000000,"South"
"Jonathan Howell",256,48,18.75000000000000000000,"South"
"Larry Tron",256,36,14.06250000000000000000,"West"
"Dionis Lloyd",255,50,19.60784313725490196100,"Central"
"Luke Weiss",254,40,15.74803149606299212600,"West"
"Shirley Jackson",254,58,22.83464566929133858300,"West"
"Lycoris Saunders",253,-6,-2.37154150197628458500,"Central"
"Evan Henry",253,72,28.45849802371541502000,"South"
"Emily Grady",253,61,24.11067193675889328100,"Central"
"Bobby Elias",252,88,34.92063492063492063500,"South"
"Liz Preis",251,31,12.35059760956175298800,"South"
"Theresa Swint",251,28,11.15537848605577689200,"Central"
"Paul Gonzalez",251,-61,-24.30278884462151394400,"Central"
"Justin MacKendrick",251,38,15.13944223107569721100,"East"
"Bradley Nguyen",250,109,43.60000000000000000000,"Central"
"Melanie Seite",250,-20,-8.00000000000000000000,"East"
"Toby Ritter",250,77,30.80000000000000000000,"East"
"Joni Blumstein",250,73,29.20000000000000000000,"West"
"Chuck Clark",249,73,29.31726907630522088400,"Central"
"Trudy Glocke",249,85,34.13654618473895582300,"Central"
"Paul Stevenson",249,-3,-1.20481927710843373500,"Central"
"Christine Phan",248,28,11.29032258064516129000,"West"
"Maureen Fritzler",247,67,27.12550607287449392700,"South"
"Randy Ferguson",246,94,38.21138211382113821100,"East"
"Joy Daniels",246,0,0E-20,"East"
"Pauline Johnson",246,84,34.14634146341463414600,"East"
"Nona Balk",244,119,48.77049180327868852500,"West"
"Ross Baird",244,99,40.57377049180327868900,"West"
"Trudy Brown",244,46,18.85245901639344262300,"Central"
"Barry Gonzalez",244,-14,-5.73770491803278688500,"Central"
"Jas O'Carroll",244,-55,-22.54098360655737704900,"South"
"Don Miller",243,14,5.76131687242798353900,"South"
"Denise Monton",243,93,38.27160493827160493800,"West"
"Mark Haberlin",242,0,0E-20,"Central"
"Harold Pawlan",242,61,25.20661157024793388400,"West"
"Andy Gerbode",241,48,19.91701244813278008300,"South"
"Kelly Williams",241,47,19.50207468879668049800,"Central"
"Clay Rozendal",240,-46,-19.16666666666666666700,"Central"
"Erica Smith",240,72,30.00000000000000000000,"East"
"Christopher Martinez",240,17,7.08333333333333333300,"Central"
"Don Jones",240,31,12.91666666666666666700,"East"
"Allen Rosenblatt",240,105,43.75000000000000000000,"South"
"Adam Bellavance",240,115,47.91666666666666666700,"Central"
"Frank Olsen",240,-33,-13.75000000000000000000,"West"
"Chuck Sachs",239,73,30.54393305439330543900,"East"
"Scot Wooten",239,-48,-20.08368200836820083700,"Central"
"Eric Barreto",239,13,5.43933054393305439300,"South"
"Michael Kennedy",239,-35,-14.64435146443514644400,"South"
"Angele Hood",239,24,10.04184100418410041800,"South"
"Scot Wooten",237,-37,-15.61181434599156118100,"East"
"Guy Phonely",237,32,13.50210970464135021100,"East"
"Hallie Redmond",235,20,8.51063829787234042600,"South"
"Ryan Crowe",234,78,33.33333333333333333300,"Central"
"Cathy Prescott",233,26,11.15879828326180257500,"South"
"Guy Armstrong",232,86,37.06896551724137931000,"South"
"Steve Carroll",231,78,33.76623376623376623400,"West"
"Darrin Martin",228,-45,-19.73684210526315789500,"South"
"John Dryer",228,36,15.78947368421052631600,"East"
"Corey Catlett",228,-180,-78.94736842105263157900,"West"
"Dean Braden",227,-11,-4.84581497797356828200,"South"
"Michael Grace",227,-2,-0.88105726872246696000,"South"
"Pamela Coakley",227,66,29.07488986784140969200,"West"
"Ross DeVincentis",227,46,20.26431718061674008800,"South"
"Cindy Stewart",226,71,31.41592920353982300900,"West"
"Ken Black",225,54,24.00000000000000000000,"Central"
"Stewart Carmichael",225,64,28.44444444444444444400,"South"
"Christopher Conant",225,23,10.22222222222222222200,"South"
"Joe Elijah",224,-32,-14.28571428571428571400,"Central"
"Adrian Hane",224,51,22.76785714285714285700,"Central"
"Dan Lawera",224,63,28.12500000000000000000,"East"
"Dorothy Wardle",224,-25,-11.16071428571428571400,"South"
"Roger Demir",223,38,17.04035874439461883400,"Central"
"Laurel Elliston",223,-86,-38.56502242152466367700,"Central"
"Ralph Kennedy",222,-10,-4.50450450450450450500,"East"
"Barbara Fisher",221,55,24.88687782805429864300,"South"
"Brendan Murry",220,-55,-25.00000000000000000000,"Central"
"Frank Carlisle",220,19,8.63636363636363636400,"South"
"Luke Foster",219,53,24.20091324200913242000,"West"
"Jeremy Farry",219,19,8.67579908675799086800,"East"
"Hilary Holden",219,86,39.26940639269406392700,"West"
"Shahid Collister",218,85,38.99082568807339449500,"West"
"Adam Hart",218,12,5.50458715596330275200,"Central"
"Dennis Bolton",217,99,45.62211981566820276500,"West"
"John Huston",217,-23,-10.59907834101382488500,"East"
"Raymond Messe",216,73,33.79629629629629629600,"West"
"Stephanie Ulpright",216,-3,-1.38888888888888888900,"West"
"Greg Guthrie",214,1,0.46728971962616822400,"Central"
"Dan Lawera",214,7,3.27102803738317757000,"South"
"Sharelle Roach",213,57,26.76056338028169014100,"Central"
"David Flashing",213,100,46.94835680751173708900,"East"
"Sibella Parks",213,-203,-95.30516431924882629100,"Central"
"Shahid Shariari",213,59,27.69953051643192488300,"South"
"Julie Creighton",213,69,32.39436619718309859200,"South"
"Ellis Ballard",213,0,0E-20,"East"
"Suzanne McNair",212,76,35.84905660377358490600,"West"
"Bill Eplett",212,76,35.84905660377358490600,"West"
"Julia Dunbar",212,8,3.77358490566037735800,"West"
"Katrina Bavinger",211,64,30.33175355450236966800,"West"
"Erica Smith",210,-24,-11.42857142857142857100,"South"
"Fred Chung",210,25,11.90476190476190476200,"Central"
"Sheri Gordon",210,29,13.80952380952380952400,"West"
"Tony Molinari",210,3,1.42857142857142857100,"West"
"Frank Olsen",210,-45,-21.42857142857142857100,"Central"
"Bryan Mills",209,21,10.04784688995215311000,"South"
"John Grady",209,19,9.09090909090909090900,"Central"
"Erin Ashbrook",209,94,44.97607655502392344500,"West"
"Todd Boyes",209,69,33.01435406698564593300,"Central"
"Janet Molinari",208,60,28.84615384615384615400,"West"
"Stuart Calhoun",208,42,20.19230769230769230800,"Central"
"Michael Grace",207,62,29.95169082125603864700,"East"
"Lynn Smith",207,97,46.85990338164251207700,"West"
"Allen Armold",207,69,33.33333333333333333300,"East"
"Patrick O'Brill",206,11,5.33980582524271844700,"West"
"Erin Ashbrook",206,76,36.89320388349514563100,"South"
"Daniel Lacy",205,53,25.85365853658536585400,"West"
"Jill Fjeld",205,57,27.80487804878048780500,"West"
"Darren Budd",204,18,8.82352941176470588200,"Central"
"Eric Hoffmann",203,52,25.61576354679802955700,"West"
"Max Engle",203,13,6.40394088669950738900,"West"
"Adrian Hane",201,58,28.85572139303482587100,"South"
"Xylona Preis",201,86,42.78606965174129353200,"East"
"Matt Connell",199,62,31.15577889447236180900,"West"
"Ivan Gibson",199,93,46.73366834170854271400,"South"
"Neoma Murray",199,89,44.72361809045226130700,"East"
"Ken Heidel",199,42,21.10552763819095477400,"West"
"Andrew Gjertsen",198,1,0.50505050505050505100,"West"
"Emily Grady",198,55,27.77777777777777777800,"South"
"Joy Bell-",198,90,45.45454545454545454500,"East"
"David Bremer",198,67,33.83838383838383838400,"West"
"Luke Schmidt",197,47,23.85786802030456852800,"Central"
"Michelle Arnett",197,91,46.19289340101522842600,"Central"
"Charles Sheldon",196,98,50.00000000000000000000,"East"
"Alan Hwang",196,20,10.20408163265306122400,"Central"
"Andrew Roberts",195,10,5.12820512820512820500,"East"
"Mark Hamilton",194,19,9.79381443298969072200,"West"
"Erica Hernandez",194,91,46.90721649484536082500,"West"
"Jennifer Halladay",194,4,2.06185567010309278400,"South"
"Dorothy Wardle",193,92,47.66839378238341968900,"West"
"Brian Dahlen",193,10,5.18134715025906735800,"East"
"Tamara Manning",193,45,23.31606217616580310900,"East"
"Chloris Kastensmidt",193,35,18.13471502590673575100,"South"
"Michelle Arnett",192,32,16.66666666666666666700,"East"
"Brad Norvell",192,25,13.02083333333333333300,"South"
"Jeremy Farry",192,29,15.10416666666666666700,"Central"
"Corey-Lock",192,19,9.89583333333333333300,"South"
"Anna Chung",191,-5,-2.61780104712041884800,"East"
"Fred Harton",190,-27,-14.21052631578947368400,"East"
"Darrin Van Huff",189,-3,-1.58730158730158730200,"East"
"Vivek Sundaresam",188,-8,-4.25531914893617021300,"South"
"Bryan Spruell",188,77,40.95744680851063829800,"West"
"Brad Eason",188,55,29.25531914893617021300,"Central"
"Cathy Prescott",187,77,41.17647058823529411800,"East"
"Kelly Andreada",186,67,36.02150537634408602200,"Central"
"Bruce Degenhardt",185,40,21.62162162162162162200,"West"
"Joni Sundaresam",185,-18,-9.72972972972972973000,"East"
"Logan Currie",184,-211,-114.6739130434782600,"Central"
"Joni Wasserman",184,41,22.28260869565217391300,"West"
"Nick Radford",183,86,46.99453551912568306000,"West"
"Thomas Thornton",183,53,28.96174863387978142100,"South"
"Ed Braxton",182,45,24.72527472527472527500,"Central"
"Roy Collins",182,-16,-8.79120879120879120900,"East"
"Frank Gastineau",182,10,5.49450549450549450500,"West"
"Pete Kriz",182,59,32.41758241758241758200,"South"
"Logan Currie",181,49,27.07182320441988950300,"West"
"Olvera Toch",181,81,44.75138121546961326000,"Central"
"Berenike Kampe",181,65,35.91160220994475138100,"West"
"Michael Stewart",181,73,40.33149171270718232000,"Central"
"Delfina Latchford",180,45,25.00000000000000000000,"South"
"Scot Wooten",180,83,46.11111111111111111100,"West"
"Jill Matthias",180,70,38.88888888888888888900,"West"
"Anna Chung",180,-16,-8.88888888888888888900,"Central"
"Troy Staebel",179,-138,-77.09497206703910614500,"Central"
"Vivian Mathis",178,85,47.75280898876404494400,"East"
"Allen Armold",178,62,34.83146067415730337100,"Central"
"Gary Hansen",178,46,25.84269662921348314600,"East"
"Lori Olson",177,16,9.03954802259887005600,"South"
"Erin Mull",177,63,35.59322033898305084700,"East"
"Max Jones",176,-78,-44.31818181818181818200,"South"
"Kelly Williams",176,53,30.11363636363636363600,"South"
"Ivan Gibson",175,83,47.42857142857142857100,"West"
"Frank Carlisle",175,12,6.85714285714285714300,"East"
"Bryan Mills",175,-34,-19.42857142857142857100,"East"
"Richard Eichhorn",174,47,27.01149425287356321800,"West"
"Scott Williamson",174,43,24.71264367816091954000,"South"
"Katherine Ducich",173,62,35.83815028901734104000,"West"
"Edward Becker",172,54,31.39534883720930232600,"West"
"John Stevenson",172,-95,-55.23255813953488372100,"East"
"Vivek Sundaresam",171,-6,-3.50877192982456140400,"West"
"Sarah Foster",171,-109,-63.74269005847953216400,"East"
"Katrina Edelman",170,11,6.47058823529411764700,"South"
"Chad Cunningham",170,6,3.52941176470588235300,"East"
"Aimee Bixby",170,13,7.64705882352941176500,"Central"
"Brendan Dodson",169,80,47.33727810650887574000,"West"
"Damala Kotsonis",168,23,13.69047619047619047600,"East"
"Meg O'Connel",168,21,12.50000000000000000000,"West"
"Erica Hernandez",168,44,26.19047619047619047600,"East"
"Vicky Freymann",168,57,33.92857142857142857100,"West"
"Fred McMath",167,58,34.73053892215568862300,"East"
"Neil Knudson",166,63,37.95180722891566265100,"West"
"Michael Moore",166,17,10.24096385542168674700,"West"
"Kalyca Meade",165,74,44.84848484848484848500,"Central"
"Alan Barnes",164,59,35.97560975609756097600,"South"
"Matt Collister",164,47,28.65853658536585365900,"West"
"Denny Joy",164,62,37.80487804878048780500,"West"
"Parhena Norris",163,53,32.51533742331288343600,"East"
"Berenike Kampe",163,52,31.90184049079754601200,"East"
"Rick Duston",162,74,45.67901234567901234600,"Central"
"Alan Haines",162,-3,-1.85185185185185185200,"East"
"Alyssa Crouse",162,-69,-42.59259259259259259300,"Central"
"Tamara Manning",161,55,34.16149068322981366500,"Central"
"Michael Dominguez",161,47,29.19254658385093167700,"East"
"Seth Vernon",161,30,18.63354037267080745300,"South"
"Anthony O'Donnell",161,12,7.45341614906832298100,"West"
"Saphhira Shifley",160,41,25.62500000000000000000,"West"
"Tim Brockman",160,-28,-17.50000000000000000000,"Central"
"William Brown",160,-68,-42.50000000000000000000,"Central"
"Ken Black",160,57,35.62500000000000000000,"East"
"Eric Hoffmann",159,-36,-22.64150943396226415100,"East"
"Max Ludwig",159,64,40.25157232704402515700,"South"
"Lisa Hazard",159,-137,-86.16352201257861635200,"West"
"Patrick Ryan",158,14,8.86075949367088607600,"Central"
"Annie Thurman",158,47,29.74683544303797468400,"West"
"Don Weiss",158,44,27.84810126582278481000,"West"
"Greg Guthrie",158,-116,-73.41772151898734177200,"South"
"Max Engle",156,45,28.84615384615384615400,"East"
"Vivek Gonzalez",155,-8,-5.16129032258064516100,"South"
"Patrick Ryan",154,26,16.88311688311688311700,"South"
"Nicole Hansen",154,33,21.42857142857142857100,"East"
"Chuck Magee",154,55,35.71428571428571428600,"West"
"Claire Gute",154,-91,-59.09090909090909090900,"Central"
"Carlos Daly",153,47,30.71895424836601307200,"Central"
"Dave Kipp",153,47,30.71895424836601307200,"Central"
"Trudy Schmidt",153,41,26.79738562091503268000,"West"
"Alejandro Grove",153,27,17.64705882352941176500,"East"
"Muhammed Lee",152,41,26.97368421052631578900,"West"
"Brendan Dodson",152,36,23.68421052631578947400,"South"
"MaryBeth Skach",152,49,32.23684210526315789500,"West"
"Erica Hackney",151,13,8.60927152317880794700,"Central"
"Mary O'Rourke",151,-49,-32.45033112582781457000,"Central"
"Erica Hackney",150,66,44.00000000000000000000,"South"
"Tracy Blumstein",150,-26,-17.33333333333333333300,"Central"
"Skye Norling",150,34,22.66666666666666666700,"West"
"Mike Kennedy",149,60,40.26845637583892617400,"West"
"Brian DeCherney",149,-14,-9.39597315436241610700,"East"
"Karen Ferguson",149,46,30.87248322147651006700,"South"
"Christina VanderZanden",148,52,35.13513513513513513500,"East"
"Tiffany House",147,3,2.04081632653061224500,"East"
"Ken Dana",147,46,31.29251700680272108800,"East"
"Troy Blackwell",147,18,12.24489795918367346900,"West"
"Ross DeVincentis",147,73,49.65986394557823129300,"West"
"Dean percer",147,54,36.73469387755102040800,"Central"
"Annie Zypern",147,22,14.96598639455782312900,"Central"
"Greg Hansen",147,-6,-4.08163265306122449000,"Central"
"Annie Thurman",147,50,34.01360544217687074800,"South"
"Benjamin Patterson",146,53,36.30136986301369863000,"West"
"Maureen Gnade",145,-393,-271.0344827586206900,"Central"
"Roy Phan",145,33,22.75862068965517241400,"South"
"Debra Catini",145,55,37.93103448275862069000,"Central"
"Richard Bierner",145,-41,-28.27586206896551724100,"Central"
"Julie Kriz",144,69,47.91666666666666666700,"West"
"Nicole Brennan",144,14,9.72222222222222222200,"East"
"Mark Van Huff",143,-18,-12.58741258741258741300,"Central"
"Bryan Davis",143,61,42.65734265734265734300,"West"
"Sally Matthias",143,54,37.76223776223776223800,"East"
"Julie Creighton",143,57,39.86013986013986014000,"East"
"Harold Pawlan",142,-107,-75.35211267605633802800,"Central"
"Carl Weiss",142,17,11.97183098591549295800,"Central"
"Sharelle Roach",142,35,24.64788732394366197200,"South"
"Christine Kargatis",141,44,31.20567375886524822700,"West"
"Katharine Harms",141,39,27.65957446808510638300,"South"
"Craig Carreira",140,30,21.42857142857142857100,"Central"
"Alan Shonely",140,-21,-15.00000000000000000000,"East"
"Chris McAfee",140,67,47.85714285714285714300,"South"
"Toby Gnade",138,36,26.08695652173913043500,"East"
"Patrick Jones",138,26,18.84057971014492753600,"West"
"Maureen Fritzler",137,52,37.95620437956204379600,"East"
"Stephanie Ulpright",137,54,39.41605839416058394200,"East"
"Magdelene Morse",137,51,37.22627737226277372300,"West"
"Phillip Flathmann",136,39,28.67647058823529411800,"South"
"Patrick Jones",135,43,31.85185185185185185200,"East"
"Tracy Poddar",134,5,3.73134328358208955200,"Central"
"Erica Hackney",134,-12,-8.95522388059701492500,"West"
"Allen Goldenen",134,61,45.52238805970149253700,"South"
"Jennifer Ferguson",134,56,41.79104477611940298500,"East"
"Karen Bern",134,-19,-14.17910447761194029900,"South"
"Paul Lucas",134,-45,-33.58208955223880597000,"East"
"Chuck Magee",133,9,6.76691729323308270700,"Central"
"Toby Ritter",132,58,43.93939393939393939400,"West"
"Cyma Kinney",132,-32,-24.24242424242424242400,"South"
"Dianna Arnett",131,47,35.87786259541984732800,"East"
"Gene McClure",131,-19,-14.50381679389312977100,"Central"
"Charlotte Melton",131,10,7.63358778625954198500,"East"
"Mark Cousins",130,57,43.84615384615384615400,"East"
"Michael Oakman",130,-79,-60.76923076923076923100,"Central"
"Nicole Brennan",130,10,7.69230769230769230800,"South"
"Alice McCarthy",130,-60,-46.15384615384615384600,"East"
"Khloe Miller",130,33,25.38461538461538461500,"South"
"Harold Dahlen",129,31,24.03100775193798449600,"East"
"Vivian Mathis",129,49,37.98449612403100775200,"West"
"Liz Willingham",128,22,17.18750000000000000000,"West"
"Emily Burns",128,-9,-7.03125000000000000000,"Central"
"Karl Braun",127,38,29.92125984251968503900,"South"
"Darren Powers",126,-27,-21.42857142857142857100,"East"
"Lori Olson",126,-9,-7.14285714285714285700,"Central"
"Tamara Dahlen",125,41,32.80000000000000000000,"East"
"Bobby Odegard",125,57,45.60000000000000000000,"South"
"Carl Ludwig",124,-29,-23.38709677419354838700,"Central"
"Dario Medina",124,4,3.22580645161290322600,"West"
"Lena Hernandez",123,46,37.39837398373983739800,"West"
"Nora Pelletier",123,39,31.70731707317073170700,"West"
"Jay Fein",123,51,41.46341463414634146300,"East"
"Nat Carroll",123,26,21.13821138211382113800,"East"
"Penelope Sewall",123,40,32.52032520325203252000,"East"
"Dean Braden",122,14,11.47540983606557377000,"West"
"Eric Barreto",122,35,28.68852459016393442600,"West"
"Corey Roper",122,30,24.59016393442622950800,"South"
"Harold Dahlen",122,-167,-136.8852459016393400,"Central"
"Alejandro Ballentine",121,36,29.75206611570247933900,"East"
"Jason Fortune-",121,18,14.87603305785123966900,"Central"
"Luke Weiss",120,24,20.00000000000000000000,"Central"
"Joel Jenkins",120,12,10.00000000000000000000,"Central"
"Henia Zydlo",120,-64,-53.33333333333333333300,"Central"
"Alan Barnes",119,29,24.36974789915966386600,"East"
"Adrian Barton",118,6,5.08474576271186440700,"East"
"Christy Brittain",117,-67,-57.26495726495726495700,"Central"
"Erica Smith",117,44,37.60683760683760683800,"Central"
"Robert Barroso",117,39,33.33333333333333333300,"West"
"Sung Shariari",116,-2,-1.72413793103448275900,"Central"
"Pauline Webber",116,54,46.55172413793103448300,"Central"
"Nathan Cano",115,30,26.08695652173913043500,"West"
"Nathan Gelder",115,47,40.86956521739130434800,"West"
"Andrew Gjertsen",115,25,21.73913043478260869600,"East"
"Guy Thornton",114,33,28.94736842105263157900,"West"
"Anthony Garverick",113,57,50.44247787610619469000,"South"
"Nat Gilpin",113,8,7.07964601769911504400,"South"
"Guy Thornton",113,-40,-35.39823008849557522100,"Central"
"Cindy Schnelling",112,7,6.25000000000000000000,"Central"
"Eric Murdock",112,-1,-0.89285714285714285700,"Central"
"Karl Braun",111,45,40.54054054054054054100,"Central"
"Joy Daniels",111,11,9.90990990990990991000,"Central"
"Sylvia Foulston",111,27,24.32432432432432432400,"East"
"Harold Pawlan",111,49,44.14414414414414414400,"South"
"Lena Cacioppo",111,8,7.20720720720720720700,"East"
"Tony Chapman",111,-41,-36.93693693693693693700,"East"
"Dorothy Dickinson",110,38,34.54545454545454545500,"West"
"Odella Nelson",110,-17,-15.45454545454545454500,"Central"
"David Flashing",110,38,34.54545454545454545500,"West"
"Chris Selesnick",109,50,45.87155963302752293600,"Central"
"Cathy Hwang",109,-7,-6.42201834862385321100,"East"
"Lisa Hazard",108,-27,-25.00000000000000000000,"East"
"Lauren Leatherbury",108,43,39.81481481481481481500,"West"
"Edward Nazzal",108,48,44.44444444444444444400,"Central"
"Tamara Dahlen",108,-32,-29.62962962962962963000,"Central"
"Caroline Jumper",108,32,29.62962962962962963000,"West"
"Bart Pistole",108,-32,-29.62962962962962963000,"Central"
"Speros Goranitis",108,23,21.29629629629629629600,"West"
"Katrina Willman",107,31,28.97196261682242990700,"Central"
"Luke Schmidt",107,33,30.84112149532710280400,"West"
"Tom Boeckenhauer",106,16,15.09433962264150943400,"South"
"Scot Coram",106,49,46.22641509433962264200,"East"
"Janet Lee",105,-190,-180.9523809523809500,"Central"
"Maribeth Dona",105,52,49.52380952380952381000,"South"
"Bart Pistole",105,19,18.09523809523809523800,"South"
"Sally Hughsby",105,11,10.47619047619047619000,"South"
"Lindsay Williams",104,27,25.96153846153846153800,"South"
